provider_id,provider_name,specialty,city,state,tax_id,license_no,rejection_reason
P022441,"Sathe, Sarma and De",ENT,Lucknow,Manipur,247018963,LIC542326,duplicate_provider_id
P014094,Kumar Group,General Medicine,Vadodara,Meghalaya,XXXXX,BADLIC,duplicate_provider_id
P029187,"Chada, Mahajan and Sankaran",Cardiology,Sagar,Manipur,214521404,LIC558714,duplicate_provider_id
P006996,Vasa Ltd,OBGYN,Ghaziabad,Manipur,118208661,LIC704891,duplicate_provider_id
P021267,"Brar, Parikh and Desai",Dermatology,Solapur,Haryana,965501466,LIC656770,duplicate_provider_id
P034732,Mandal Inc,Pediatrics,Belgaum,Karnataka,134829699,LIC512377,duplicate_provider_id
P012023,Morar Inc,OBGYN,Muzaffarpur,Kerala,781850556,LIC208144,duplicate_provider_id
P014756,Konda-Nath,Pediatrics,Sagar,Jharkhand,XXXXX,BADLIC,duplicate_provider_id
P023952,"Choudhry, Krishna and Bir",OBGYN,Anand,Bihar,710972308,LIC864014,duplicate_provider_id
P012945,Johal-Basu,Urology,Chandrapur,Assam,413431769,LIC997450,duplicate_provider_id
P006545,"Kala, Deshpande and More",Cardiology,Muzaffarnagar,Telangana,XXXXX,BADLIC,duplicate_provider_id
P002974,Bains LLC,Urology,Muzaffarnagar,Punjab,XXXXX,BADLIC,duplicate_provider_id
P018707,Verma Inc,Cardiology,Madanapalle,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P033343,Kara-Ghose,General Medicine,Saharsa,Karnataka,836440303,LIC812271,duplicate_provider_id
P025127,"Rana, Kaul and Sarin",ENT,Jabalpur,West Bengal,346261040,LIC669020,duplicate_provider_id
P011660,Vohra Ltd,ENT,Surendranagar Dudhrej,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P008449,"Agate, Palla and Memon",Oncology,Sambalpur,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P022544,Sur Inc,OBGYN,Mirzapur,Gujarat,139627003,LIC676555,duplicate_provider_id
P030160,"Ramachandran, Bahl and Swaminathan",Neurology,Amaravati,Himachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P020760,"Badal, Dixit and Sura",Urology,Dindigul,Nagaland,485153446,LIC332018,duplicate_provider_id
P028555,"Sampath, Kashyap and Bhargava",OBGYN,Unnao,Assam,XXXXX,BADLIC,duplicate_provider_id
P020390,Dube PLC,General Medicine,Gorakhpur,Assam,XXXXX,BADLIC,duplicate_provider_id
P007041,Chad-Ganguly,Oncology,Bhilwara,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P023960,Trivedi Ltd,Cardiology,Karawal Nagar,Punjab,343352666,LIC450170,duplicate_provider_id
P024248,Venkatesh-Saini,Dermatology,Nizamabad,Mizoram,133140456,LIC481987,duplicate_provider_id
P031354,Kamdar-Rai,Orthopedics,Mumbai,Bihar,XXXXX,BADLIC,duplicate_provider_id
P024686,Vig-Mody,ENT,Mira-Bhayandar,Punjab,XXXXX,BADLIC,duplicate_provider_id
P033657,"Din, Zachariah and Parsa",Pediatrics,Barasat,Manipur,126537606,LIC480435,duplicate_provider_id
P005345,"Rajagopal, Golla and Doctor",Cardiology,Arrah,Assam,XXXXX,BADLIC,duplicate_provider_id
P031296,"Batra, Bandi and Patla",Dermatology,Chandigarh,Manipur,187440876,LIC655110,duplicate_provider_id
P025514,Nazareth-Narang,Dermatology,Ujjain,Odisha,951010583,LIC322820,duplicate_provider_id
P031248,"Dar, Sinha and Prashad",ENT,Bellary,Telangana,162860447,LIC282719,duplicate_provider_id
P024459,"Sathe, Chada and Prabhu",Neurology,Kamarhati,Bihar,401603657,LIC179350,duplicate_provider_id
P024002,Mukhopadhyay Ltd,Dermatology,Nadiad,Haryana,357218981,LIC936098,duplicate_provider_id
P023773,Sarraf and Sons,Oncology,Bhind,Himachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P015528,"Konda, Palan and Balay",Neurology,Etawah,Tripura,574905909,LIC879290,duplicate_provider_id
P033477,"Dubey, Sarkar and Trivedi",Oncology,Nanded,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P024869,More Inc,Cardiology,Karimnagar,Kerala,XXXXX,BADLIC,duplicate_provider_id
P015309,Dhaliwal-Tandon,Urology,Agartala,Mizoram,525334407,LIC511311,duplicate_provider_id
P001037,Manne Ltd,Cardiology,Singrauli,Chhattisgarh,928709087,LIC982752,duplicate_provider_id
P021365,Bora Ltd,OBGYN,Sirsa,Odisha,XXXXX,BADLIC,duplicate_provider_id
P022136,Chanda Group,ENT,Ongole,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P034997,"Balay, Bhatti and Rege",General Medicine,Sangli-Miraj & Kupwad,Arunachal Pradesh,774322337,LIC335971,duplicate_provider_id
P007315,Choudhary-Luthra,Cardiology,Unnao,Kerala,XXXXX,BADLIC,duplicate_provider_id
P029192,Maharaj-Dhaliwal,Neurology,Sambhal,Meghalaya,XXXXX,BADLIC,duplicate_provider_id
P018232,Soman-Krishnan,OBGYN,Muzaffarnagar,Arunachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P024799,"Tara, Karnik and Grover",Neurology,Rourkela,Telangana,207566997,LIC845585,duplicate_provider_id
P006413,Pingle LLC,Dermatology,Davanagere,Uttar Pradesh,XXXXX,BADLIC,duplicate_provider_id
P007162,Roy-Prabhu,Urology,Erode,Assam,624901003,LIC936503,duplicate_provider_id
P017161,Konda LLC,ENT,Pune,Sikkim,XXXXX,BADLIC,duplicate_provider_id
P005327,Warrior Ltd,Cardiology,Phusro,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P031200,Dhaliwal LLC,Orthopedics,Panihati,Manipur,XXXXX,BADLIC,duplicate_provider_id
P032725,Dave and Sons,Orthopedics,Srinagar,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P011238,"Bhatia, Master and Parmer",General Medicine,Tiruchirappalli,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P025739,Naidu-Sankaran,Dermatology,Haridwar,Karnataka,357852880,LIC665753,duplicate_provider_id
P030302,Ram-Mittal,Oncology,Tirunelveli,Haryana,750063596,LIC155756,duplicate_provider_id
P014285,"Kapur, Nigam and Gole",General Medicine,Dhanbad,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P026697,Purohit-Koshy,Oncology,Bihar Sharif,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P005635,"Ratta, Chahal and Sastry",Oncology,Sri Ganganagar,West Bengal,602714882,LIC589384,duplicate_provider_id
P016522,Chaudhary-Nath,Cardiology,Kamarhati,Bihar,XXXXX,BADLIC,duplicate_provider_id
P022227,"Sandhu, Som and Som",Dermatology,Ahmednagar,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P010794,"Randhawa, Bassi and Chokshi",General Medicine,Hubli–Dharwad,Tripura,666617692,LIC197303,duplicate_provider_id
P032983,Sodhi-Virk,Orthopedics,Shahjahanpur,Arunachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P006014,"Doctor, Oommen and Prabhu",Orthopedics,Sonipat,Arunachal Pradesh,740639692,LIC488306,duplicate_provider_id
P030718,"Bansal, Kaur and Ravel",Pediatrics,Kumbakonam,Assam,XXXXX,BADLIC,duplicate_provider_id
P014275,Sarkar-Kunda,Dermatology,Tinsukia,Odisha,XXXXX,BADLIC,duplicate_provider_id
P009424,"Patla, Gour and Dey",Urology,Ghaziabad,Jharkhand,XXXXX,BADLIC,duplicate_provider_id
P001538,Mandal Inc,Orthopedics,New Delhi,Haryana,454234203,LIC437471,duplicate_provider_id
P023392,"Peri, Guha and Chander",Neurology,Mathura,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P020786,Bakshi Group,Neurology,Ludhiana,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P003012,Dubey-Sankaran,Pediatrics,Moradabad,Bihar,499156075,LIC535127,duplicate_provider_id
P031112,Chaudry LLC,Urology,New Delhi,Tamil Nadu,474104259,LIC804613,duplicate_provider_id
P029117,Golla-Chauhan,Pediatrics,Kolkata,Kerala,XXXXX,BADLIC,duplicate_provider_id
P003025,Nagarajan-Chada,Cardiology,Tumkur,Gujarat,325229992,LIC557237,duplicate_provider_id
P028639,Mallick LLC,General Medicine,Anantapur,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P034669,"Kota, Chad and Lata",OBGYN,Etawah,Telangana,806412270,LIC282990,duplicate_provider_id
P018019,"Nadkarni, Kunda and Tandon",OBGYN,Jalna,Karnataka,609852478,LIC198016,duplicate_provider_id
P026537,Rai Inc,Orthopedics,Mumbai,Goa,XXXXX,BADLIC,duplicate_provider_id
P011837,"Sekhon, Mane and Chokshi",General Medicine,Aligarh,Manipur,XXXXX,BADLIC,duplicate_provider_id
P009240,Merchant-More,General Medicine,Sasaram,Punjab,671650303,LIC338444,duplicate_provider_id
P015305,Dey-Badal,Pediatrics,Aizawl,Tamil Nadu,XXXXX,BADLIC,duplicate_provider_id
P027549,Mitra-Deo,Urology,Agartala,Arunachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P028006,Varma-Seshadri,General Medicine,Bhagalpur,Jharkhand,480180854,LIC833220,duplicate_provider_id
P002810,Chakraborty PLC,Cardiology,Saharsa,Karnataka,187356063,LIC395760,duplicate_provider_id
P006017,Palan LLC,OBGYN,Hyderabad,Madhya Pradesh,396381298,LIC231938,duplicate_provider_id
P031518,"Rout, Sehgal and Ganesh",Pediatrics,Pallavaram,Madhya Pradesh,638466067,LIC707530,duplicate_provider_id
P027981,"Rau, Sampath and Krishna",Orthopedics,Rewa,Punjab,XXXXX,BADLIC,duplicate_provider_id
P007156,"Reddy, Batra and Mukhopadhyay",Orthopedics,Hajipur,Arunachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P005051,"Aurora, Bumb and Nagi",OBGYN,Bhavnagar,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P008761,"Konda, Modi and Uppal",Orthopedics,Bijapur,Bihar,XXXXX,BADLIC,duplicate_provider_id
P032025,Sarkar-Mitter,Pediatrics,Bhiwandi,Meghalaya,391578080,LIC735679,duplicate_provider_id
P028096,"Apte, Rai and Srinivas",OBGYN,Patiala,Nagaland,XXXXX,BADLIC,duplicate_provider_id
P002460,Kari Inc,Cardiology,Varanasi,Andhra Pradesh,240596454,LIC267841,duplicate_provider_id
P021677,Kota PLC,Pediatrics,Deoghar,Telangana,XXXXX,BADLIC,duplicate_provider_id
P001696,Chawla-Tripathi,Pediatrics,Giridih,Telangana,XXXXX,BADLIC,duplicate_provider_id
P027613,Nagarajan Group,Dermatology,Bareilly,Andhra Pradesh,XXXXX,BADLIC,duplicate_provider_id
P019433,Kari and Sons,Oncology,Sri Ganganagar,Himachal Pradesh,925765952,LIC264253,duplicate_provider_id
P000941,Choudhary Inc,ENT,Srikakulam,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P025315,Sahni Inc,OBGYN,Mahbubnagar,Maharashtra,908961827,LIC514323,duplicate_provider_id
P020981,Raman-Din,ENT,Mau,Odisha,XXXXX,BADLIC,duplicate_provider_id
P001640,Ramakrishnan-Varghese,Neurology,Solapur,Odisha,423049576,LIC470777,duplicate_provider_id
P032602,Kala-Dhawan,OBGYN,Mathura,Assam,863616605,LIC859107,duplicate_provider_id
P004976,Gandhi-Aggarwal,General Medicine,Kolkata,Odisha,906303501,LIC930399,duplicate_provider_id
P027756,Rau-Sathe,Orthopedics,Ramgarh,Assam,XXXXX,BADLIC,duplicate_provider_id
P007612,Pathak-Yohannan,ENT,Sambalpur,Goa,865338075,LIC584961,duplicate_provider_id
P021602,Khatri Group,Orthopedics,Tinsukia,Uttar Pradesh,XXXXX,BADLIC,duplicate_provider_id
P026020,Wagle Inc,Neurology,Karnal,Haryana,285178024,LIC870598,duplicate_provider_id
P005335,"Master, Upadhyay and Buch",Urology,Bhatpara,Haryana,XXXXX,BADLIC,duplicate_provider_id
P007544,Ahluwalia-Basak,Cardiology,Raichur,Jharkhand,593061136,LIC589920,duplicate_provider_id
P006158,Badal Group,OBGYN,Asansol,Manipur,XXXXX,BADLIC,duplicate_provider_id
P016615,Kohli and Sons,Orthopedics,Anantapur,Uttarakhand,991757465,LIC331328,duplicate_provider_id
P022724,"Bora, Pal and Randhawa",General Medicine,Ambattur,Arunachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P011882,Behl-Tella,Pediatrics,Coimbatore,Odisha,XXXXX,BADLIC,duplicate_provider_id
P023967,Murthy-Borra,OBGYN,Adoni,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P009595,Boase Ltd,ENT,Ghaziabad,Punjab,832434876,LIC853364,duplicate_provider_id
P010371,Grover PLC,Oncology,Farrukhabad,Sikkim,184089095,LIC620506,duplicate_provider_id
P006050,Dhillon LLC,Urology,Bettiah,Nagaland,757706287,LIC934582,duplicate_provider_id
P022375,Rama-Chokshi,Orthopedics,Chittoor,Punjab,901217710,LIC240720,duplicate_provider_id
P020194,"Pandit, Chaudhry and Dhingra",Orthopedics,Anantapuram,Odisha,XXXXX,BADLIC,duplicate_provider_id
P012896,Chad-Bhagat,Dermatology,Gulbarga,Himachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P029831,Puri Inc,ENT,Ambattur,Meghalaya,174753626,LIC747021,duplicate_provider_id
P026771,"Goswami, Mital and Choudhry",Neurology,Agartala,Andhra Pradesh,778361898,LIC547053,duplicate_provider_id
P015123,Yogi Inc,Dermatology,Eluru,Punjab,XXXXX,BADLIC,duplicate_provider_id
P031245,Das and Sons,Cardiology,Satara,Kerala,XXXXX,BADLIC,duplicate_provider_id
P010789,Prashad Inc,Dermatology,Berhampur,Assam,652736581,LIC214984,duplicate_provider_id
P030208,Banik-Lad,Neurology,Sambalpur,Odisha,303998233,LIC369377,duplicate_provider_id
P020984,Rout-Loyal,Dermatology,Jalgaon,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P009439,Kapadia Inc,Neurology,Madanapalle,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P007566,Parsa and Sons,Neurology,Jhansi,Goa,842427062,LIC106333,duplicate_provider_id
P025396,"Bhattacharyya, Chopra and Vora",Orthopedics,Bidhannagar,Nagaland,392769804,LIC377098,duplicate_provider_id
P024388,"Bhardwaj, Mukherjee and Tank",Oncology,Dhule,Andhra Pradesh,251581082,LIC517612,duplicate_provider_id
P033675,Golla-Wason,Dermatology,Gudivada,Meghalaya,119453890,LIC496660,duplicate_provider_id
P034016,Rout-Choudhury,ENT,Kota,West Bengal,730733632,LIC645324,duplicate_provider_id
P005434,"Choudhary, Nadkarni and Nadkarni",Neurology,Durgapur,Andhra Pradesh,632438719,LIC857471,duplicate_provider_id
P004368,Kata PLC,Urology,Etawah,Goa,628757481,LIC498392,duplicate_provider_id
P032102,"Sehgal, Ravi and Natt",ENT,Bhagalpur,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P014966,Bhavsar-Balay,Orthopedics,Miryalaguda,Haryana,648116423,LIC943773,duplicate_provider_id
P026801,Sharaf-Raval,Orthopedics,Nizamabad,Arunachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P026536,Guha-Mody,Orthopedics,Patiala,Odisha,XXXXX,BADLIC,duplicate_provider_id
P005385,"Nadkarni, Kibe and Savant",Oncology,Nagaon,Kerala,XXXXX,BADLIC,duplicate_provider_id
P008358,Bose-Memon,Orthopedics,Tiruvottiyur,Goa,996378344,LIC364404,duplicate_provider_id
P021368,Ravi-Gole,Pediatrics,Rourkela,Punjab,XXXXX,BADLIC,duplicate_provider_id
P024953,Anand-Vohra,Dermatology,Agartala,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P000221,Tank-Ganguly,Orthopedics,Cuttack,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P014004,"Sachdev, Datta and Deol",Urology,Katni,Odisha,XXXXX,BADLIC,duplicate_provider_id
P011057,"Kulkarni, Hans and Kamdar",Orthopedics,Nizamabad,Meghalaya,585803161,LIC629223,duplicate_provider_id
P020109,Murty and Sons,Neurology,Panchkula,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P027506,Bajwa-Swaminathan,Oncology,Tumkur,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P032889,Krishnamurthy Ltd,Cardiology,Uluberia,Jharkhand,XXXXX,BADLIC,duplicate_provider_id
P007414,Mukherjee Inc,Cardiology,Purnia,Nagaland,120381603,LIC311198,duplicate_provider_id
P000896,Sarin-Mohanty,Neurology,Ramgarh,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P033655,Nagy-Dixit,Orthopedics,Dehri,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P022736,"Kannan, Gulati and Shan",ENT,Pudukkottai,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P020582,Dhingra and Sons,Oncology,Berhampur,Arunachal Pradesh,707269335,LIC441104,duplicate_provider_id
P020942,"Chokshi, Goyal and Ganesan",Neurology,Jalna,Mizoram,211901230,LIC304687,duplicate_provider_id
P021638,Grover-Bajaj,Oncology,Meerut,Meghalaya,XXXXX,BADLIC,duplicate_provider_id
P023602,"Comar, Gandhi and Patil",General Medicine,Miryalaguda,Gujarat,758087597,LIC988895,duplicate_provider_id
P007449,"Memon, Ranganathan and Ramakrishnan",Dermatology,Navi Mumbai,Uttar Pradesh,229748699,LIC495934,duplicate_provider_id
P019010,"Nigam, Narayan and Gill",General Medicine,Saharsa,Meghalaya,XXXXX,BADLIC,duplicate_provider_id
P007331,Uppal Inc,Pediatrics,Korba,Sikkim,XXXXX,BADLIC,duplicate_provider_id
P013845,Rastogi-Batta,Pediatrics,Kalyan-Dombivli,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P008392,Chana Ltd,Neurology,Delhi,Jharkhand,398381927,LIC798753,duplicate_provider_id
P016107,Dani-Kibe,ENT,Bally,Odisha,XXXXX,BADLIC,duplicate_provider_id
P031691,"Memon, Kota and Bhalla",Orthopedics,Hosur,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P024030,Verma-Deshmukh,Cardiology,Jalgaon,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P013800,Dugar-Chand,Urology,Asansol,Uttarakhand,557929226,LIC998297,duplicate_provider_id
P031479,Mannan PLC,General Medicine,Ichalkaranji,Karnataka,499362958,LIC552584,duplicate_provider_id
P013620,"Roy, Pillay and Chander",ENT,Tirupati,Haryana,488060445,LIC266871,duplicate_provider_id
P031116,Dutt-Wali,Orthopedics,Nandyal,Telangana,XXXXX,BADLIC,duplicate_provider_id
P024634,Deep-Dubey,Neurology,Muzaffarpur,Manipur,315675379,LIC214757,duplicate_provider_id
P015304,"Banik, Borde and Sarraf",Cardiology,Amroha,Andhra Pradesh,XXXXX,BADLIC,duplicate_provider_id
P018797,Bhavsar-Nadkarni,Neurology,Raipur,Telangana,XXXXX,BADLIC,duplicate_provider_id
P005016,"Vora, Kohli and Puri",ENT,Bahraich,Nagaland,XXXXX,BADLIC,duplicate_provider_id
P020783,Keer-Sastry,Dermatology,Thoothukudi,Telangana,XXXXX,BADLIC,duplicate_provider_id
P012946,Krishnamurthy-Om,Cardiology,Mira-Bhayandar,Punjab,XXXXX,BADLIC,duplicate_provider_id
P029048,Sane-Chaudry,OBGYN,Akola,Punjab,XXXXX,BADLIC,duplicate_provider_id
P024685,"Kala, Biswas and Som",Dermatology,Mumbai,Manipur,XXXXX,BADLIC,duplicate_provider_id
P007760,"Kala, Sarin and Mital",Neurology,Vijayanagaram,Karnataka,738786484,LIC745749,duplicate_provider_id
P014340,Pradhan LLC,OBGYN,Narasaraopet,Haryana,XXXXX,BADLIC,duplicate_provider_id
P001363,Wali LLC,Cardiology,Berhampore,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P015411,Sharaf-Pai,Urology,Ranchi,Mizoram,609687089,LIC545289,duplicate_provider_id
P032349,Kaur-Banik,Dermatology,Unnao,Telangana,XXXXX,BADLIC,duplicate_provider_id
P008604,Nath LLC,General Medicine,Thiruvananthapuram,Tamil Nadu,457240009,LIC816338,duplicate_provider_id
P006196,Jain-Shroff,Oncology,Pali,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P014699,"Pal, Bera and Aggarwal",Pediatrics,Miryalaguda,Punjab,XXXXX,BADLIC,duplicate_provider_id
P032131,"Salvi, Venkatesh and Kala",Oncology,Lucknow,Uttarakhand,482524833,LIC339604,duplicate_provider_id
P028331,Sem-Panchal,General Medicine,Ambattur,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P006724,"Halder, Chana and Dixit",Pediatrics,Nagaon,Assam,492032691,LIC959759,duplicate_provider_id
P023575,Rana-Sarkar,OBGYN,Tiruvottiyur,Tripura,XXXXX,BADLIC,duplicate_provider_id
P028116,Gola-Rege,Urology,Dibrugarh,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P004204,Grover and Sons,ENT,Vellore,Odisha,865688951,LIC346210,duplicate_provider_id
P001409,Khosla-Sankar,General Medicine,Sultan Pur Majra,Bihar,XXXXX,BADLIC,duplicate_provider_id
P033399,Tak and Sons,Oncology,Khora ,Assam,XXXXX,BADLIC,duplicate_provider_id
P013890,Sankar Inc,Pediatrics,Alwar,Uttarakhand,512229261,LIC623863,duplicate_provider_id
P031080,Bobal-Sidhu,Neurology,Kulti,Odisha,827216756,LIC138503,duplicate_provider_id
P006637,Rajagopal Ltd,Oncology,Mango,Bihar,589695346,LIC329690,duplicate_provider_id
P034493,"Ben, Mishra and Mitra",Urology,Panchkula,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P025317,Chopra Group,General Medicine,Aurangabad,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P003724,Bumb-Bhatia,Urology,Mangalore,Goa,XXXXX,BADLIC,duplicate_provider_id
P016940,"Sridhar, Hegde and Sunder",Orthopedics,Narasaraopet,Uttar Pradesh,XXXXX,BADLIC,duplicate_provider_id
P008685,Agarwal Inc,Oncology,Vasai-Virar,Jharkhand,XXXXX,BADLIC,duplicate_provider_id
P003467,Puri-Sridhar,Orthopedics,Parbhani,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P017826,Badami-Ahluwalia,Neurology,Baranagar,Uttar Pradesh,XXXXX,BADLIC,duplicate_provider_id
P028124,Parmer Inc,Oncology,Hapur,Himachal Pradesh,775805652,LIC585541,duplicate_provider_id
P009124,Gara-Dada,Neurology,Chapra,Jharkhand,XXXXX,BADLIC,duplicate_provider_id
P023269,Padmanabhan-Sandhu,Oncology,Rajpur Sonarpur,Haryana,XXXXX,BADLIC,duplicate_provider_id
P033290,"Chaudhuri, Ratta and Nori",OBGYN,Amritsar,Tamil Nadu,569171238,LIC423603,duplicate_provider_id
P033059,"Bahri, Grewal and Seshadri",Oncology,Tadepalligudem,Meghalaya,XXXXX,BADLIC,duplicate_provider_id
P011380,Randhawa Inc,Urology,Panchkula,Meghalaya,XXXXX,BADLIC,duplicate_provider_id
P026288,"Parsa, Kumer and Raju",General Medicine,Rajpur Sonarpur,Madhya Pradesh,845972630,LIC147557,duplicate_provider_id
P031865,Kumer-Arya,Urology,Ghaziabad,Himachal Pradesh,842056814,LIC820551,duplicate_provider_id
P020282,Sastry-Butala,Neurology,Uluberia,Haryana,XXXXX,BADLIC,duplicate_provider_id
P030612,Chandra-Majumdar,Oncology,Patna,Kerala,319143561,LIC860940,duplicate_provider_id
P008494,Srinivas and Sons,Pediatrics,Junagadh,Meghalaya,147225243,LIC750716,duplicate_provider_id
P016928,"Verma, Srinivasan and Kade",Neurology,Ramagundam,Bihar,XXXXX,BADLIC,duplicate_provider_id
P015394,Sethi Inc,General Medicine,Mehsana,Madhya Pradesh,399629314,LIC747147,duplicate_provider_id
P012773,"Varty, Lalla and Kapoor",Neurology,Buxar,Bihar,421630683,LIC399180,duplicate_provider_id
P015372,Sidhu-Verma,Pediatrics,Tenali,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P003707,Prakash Inc,ENT,Durgapur,Punjab,XXXXX,BADLIC,duplicate_provider_id
P009671,Sengupta Inc,OBGYN,Bidar,Nagaland,XXXXX,BADLIC,duplicate_provider_id
P027852,Sehgal Inc,Oncology,Khandwa,West Bengal,603070396,LIC983209,duplicate_provider_id
P026030,Bath-Balan,Pediatrics,Sirsa,Punjab,XXXXX,BADLIC,duplicate_provider_id
P027950,"Dube, Gaba and Krish",OBGYN,Silchar,Rajasthan,650765774,LIC481452,duplicate_provider_id
P024835,Rama Group,Oncology,Tumkur,Chhattisgarh,239139835,LIC267743,duplicate_provider_id
P012897,Radhakrishnan and Sons,Dermatology,Jorhat,Arunachal Pradesh,383916842,LIC721667,duplicate_provider_id
P004742,Uppal-Tella,Cardiology,Tiruvottiyur,Meghalaya,447369208,LIC771616,duplicate_provider_id
P017210,"Bali, Tank and Varty",Pediatrics,Bareilly,Meghalaya,958824691,LIC332804,duplicate_provider_id
P031842,Brar LLC,Cardiology,Nagaon,Odisha,460702281,LIC287673,duplicate_provider_id
P015622,"Gill, Raghavan and Tank",Cardiology,Chapra,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P013978,Konda and Sons,Oncology,Chennai,Tamil Nadu,XXXXX,BADLIC,duplicate_provider_id
P012068,Borde PLC,Pediatrics,Begusarai,West Bengal,957649688,LIC155717,duplicate_provider_id
P020686,Sama Inc,General Medicine,Bettiah,Himachal Pradesh,669055415,LIC233946,duplicate_provider_id
P027585,Nagarajan-Reddy,Orthopedics,Dewas,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P019417,Dhillon-Ravel,Orthopedics,Chittoor,Assam,XXXXX,BADLIC,duplicate_provider_id
